region,week_end,SUBSCRIBERS,Total_Calls_Offered,DEV_CNT_ARRIS,DEV_CNT_CSICO,DEV_CNT_MOTOROLA,DEV_CNT_NETGEAR,DEV_CNT_UBEE,DEV_CNT_OTHER,STARTER,SEASONAL,ULTIMATE,ESSENTIAL,C2C,PREMIER,PREFERRED,NO_TIER,GIGABIT
Southwest,5/29/16,476871,13088,48534,277187,301952,152581,68530,26306,0.047571763,0.006191252,0.030707029,0.193942463,0.007465107,0.191869481,0.521166962,0.000824841,0.000261101
Southwest,6/5/16,475985,14282,48669,276927,301991,153199,69628,26332,0.04775729,0.006584872,0.031093452,0.19447334,0.007589174,0.192462738,0.518897064,0.000872525,0.000269544
Southwest,6/12/16,476523,13900,48844,276343,301873,153327,70585,26349,0.047222315,0.006804782,0.031497937,0.192869045,0.00750513,0.194151704,0.518739217,0.000930518,0.000279352
Southwest,6/19/16,476999,15848,48989,276109,301936,153872,71531,26359,0.047355751,0.007180466,0.031524192,0.19355703,0.007652813,0.194523555,0.517015403,0.000893093,0.000297698
Virginia,10/5/14,156516,3806,18760,182908,77141,28779,2916,28797,0.043932207,0.007063475,0.010282882,0.155588657,0.003507712,0.173127218,0.606449797,4.81E-05,0
Virginia,10/12/14,156408,4240,18563,182873,77050,28949,3014,28791,0.043793678,0.007049847,0.010325672,0.155717679,0.003514687,0.172779264,0.606771402,4.78E-05,0
Virginia,10/19/14,156224,4323,18421,183049,77116,29190,3135,28774,0.04361284,0.00702557,0.01043993,0.155926934,0.003570483,0.172571087,0.606805639,4.75E-05,0
Virginia,10/26/14,156111,3677,18098,183188,76997,29393,3400,28751,0.043490883,0.007027943,0.010464276,0.1561135,0.00359161,0.172350006,0.606914524,4.73E-05,0
Virginia,11/2/14,155835,3903,17855,183276,76928,29501,3701,28732,0.04329263,0.007015165,0.010566382,0.156260279,0.003604922,0.172156844,0.607050073,5.37E-05,0
Virginia,11/9/14,156197,3903,17639,183271,76852,29613,3976,28693,0.043110927,0.007033888,0.010684303,0.156400571,0.003663761,0.172049971,0.60700319,5.34E-05,0
Virginia,11/16/14,156061,3665,17482,183311,76778,29751,4186,28675,0.042972253,0.007014794,0.010728117,0.156544151,0.003686752,0.171982011,0.607018779,5.31E-05,0
Virginia,11/23/14,155860,3803,17286,183369,76730,29901,4385,28675,0.042828817,0.007032386,0.010773298,0.156635823,0.003754131,0.171877065,0.607045605,5.29E-05,0
Virginia,11/30/14,155623,3546,17120,183389,76735,30046,4592,28649,0.042691232,0.007027472,0.010857049,0.156749465,0.003790097,0.171672973,0.607159072,5.26E-05,0
Virginia,12/7/14,156278,3999,17000,183477,76705,30234,4844,28654,0.042533285,0.007059439,0.010899931,0.156740489,0.003833949,0.171565966,0.6073146,5.23E-05,0
Virginia,12/14/14,156048,3582,16860,183495,76649,30300,5029,28629,0.042372881,0.007062147,0.010895884,0.156831732,0.003885808,0.171450702,0.607448775,5.21E-05,0
Virginia,12/21/14,155845,3376,16741,183523,76637,30403,5122,28614,0.042102103,0.006885683,0.011007086,0.157613964,0.003902512,0.171748063,0.606690557,5.00E-05,0
Virginia,12/28/14,155607,3038,16608,183545,76622,30565,5209,28586,0.041398431,0.006858874,0.011014434,0.156848816,0.003910376,0.171635317,0.608283458,5.03E-05,0
Virginia,1/4/15,155695,3479,16499,183626,76710,30835,5313,28582,0.041021962,0.007081358,0.011086848,0.156108061,0.003924382,0.171936611,0.608790866,4.99E-05,0
Virginia,1/11/15,155928,3766,16378,183660,76695,31132,5424,28555,0.040997493,0.007289277,0.011065197,0.156638181,0.004025981,0.172235732,0.607698126,5.00E-05,0
Virginia,1/18/15,155780,4047,16214,183732,76734,31351,5567,28528,0.039950904,0.00724411,0.010950398,0.153624462,0.003862723,0.17411735,0.610201921,4.81E-05,0
Virginia,1/25/15,155632,4088,16043,183845,76692,31528,5699,28517,0.039987286,0.007460222,0.011168519,0.155274819,0.004032384,0.178016965,0.604003715,5.61E-05,0
Virginia,2/1/15,154938,3593,15875,184005,76682,31746,5875,28505,0.040569593,0.007288999,0.011075414,0.164983816,0.004130634,0.169917629,0.601979564,5.44E-05,0
Virginia,2/8/15,152699,3638,15734,184019,76631,31877,6038,28482,0.039951971,0.005244022,0.008910548,0.15755957,0.002508676,0.173230372,0.612555021,3.98E-05,0
Virginia,2/15/15,155655,4145,15602,184015,76582,32093,6168,28460,0.038802414,0.007430906,0.011374718,0.156913088,0.00417217,0.17160826,0.609642897,5.55E-05,0
Virginia,2/22/15,155405,3975,15473,183898,76615,32208,6238,28449,0.038182587,0.007338561,0.011292923,0.156083894,0.004119894,0.1724899,0.610437064,5.52E-05,0
Virginia,3/1/15,155063,3659,15362,183969,76668,32517,6317,28435,0.0380737,0.007258418,0.011379519,0.157327703,0.004109104,0.171844538,0.60995303,5.40E-05,0
Virginia,3/8/15,155489,3525,15261,183844,76602,32776,6386,28418,0.038666476,0.007628842,0.01174481,0.157979818,0.00430871,0.173206414,0.606408973,5.60E-05,0
Virginia,3/15/15,155498,3395,15178,183854,76608,33082,6490,28411,0.038974539,0.007483061,0.011791301,0.158453041,0.004339549,0.173250091,0.60565206,5.64E-05,0
Virginia,3/22/15,155490,3212,15083,183757,76563,33375,6566,28394,0.038576312,0.00728967,0.012029506,0.157574742,0.004330374,0.174474368,0.605669192,5.58E-05,0
Virginia,3/29/15,155368,3132,14990,183677,76554,33538,6691,28380,0.038882701,0.007371069,0.01218917,0.158596869,0.004423893,0.174189996,0.604289987,5.63E-05,0
Virginia,4/5/15,154742,3659,14901,183675,76551,33821,6820,28367,0.03879398,0.007171064,0.012192042,0.158613594,0.004460353,0.174606793,0.604106728,5.54E-05,0
Virginia,4/12/15,155017,3220,14801,183603,76487,33976,6918,28353,0.03883404,0.007219991,0.012437904,0.159334059,0.004485904,0.175031595,0.602600198,5.63E-05,0
Virginia,4/19/15,155272,3292,14704,183586,76492,34163,7014,28331,0.038858173,0.007100414,0.012591651,0.159321015,0.004539506,0.175656976,0.601875912,5.64E-05,0
Virginia,4/26/15,155219,3252,14584,183515,76433,34283,7095,28321,0.038645226,0.007041769,0.012725258,0.158586889,0.004512991,0.176338405,0.602093127,5.63E-05,0
Virginia,5/3/15,154284,3120,14484,183537,76450,34556,7197,28309,0.038894831,0.007118417,0.012942008,0.159576398,0.004560041,0.177140998,0.59971101,5.63E-05,0
Virginia,5/10/15,155340,3309,14370,183479,76435,34727,7265,28296,0.038791371,0.006968103,0.012891299,0.158677359,0.004507317,0.178598589,0.599510316,5.56E-05,0
Virginia,5/17/15,154735,4053,14272,183438,76480,34937,7380,28276,0.039199784,0.007060362,0.013146231,0.159760337,0.004627272,0.17845175,0.597697681,5.66E-05,0
Virginia,5/24/15,154886,3396,14178,183244,76439,35206,7582,28265,0.039072889,0.007069376,0.013160206,0.159829382,0.004616736,0.179350144,0.596844812,5.65E-05,0
Virginia,5/31/15,154787,3258,14092,183105,76465,35501,7796,28244,0.03856022,0.007096023,0.013268632,0.158870338,0.004635655,0.181856493,0.595656862,5.58E-05,0
Virginia,6/7/15,155139,4031,14025,182932,76521,35695,7978,28243,0.039048089,0.007309402,0.013405781,0.159550056,0.004695775,0.180202712,0.595731909,5.63E-05,0
Virginia,6/14/15,154768,3852,13942,182756,76563,35893,8130,28248,0.039424524,0.007447342,0.013515547,0.160895186,0.004952357,0.180992979,0.592715647,5.64E-05,0
Virginia,6/21/15,154450,5157,13880,182681,76615,36107,8270,28229,0.039325383,0.007610551,0.01358307,0.160212188,0.004731394,0.181134905,0.593345808,5.67E-05,0
Virginia,6/28/15,154087,5211,13816,182527,76666,36389,8366,28213,0.039432814,0.007853734,0.013882926,0.160704816,0.004716028,0.182447789,0.590905073,5.68E-05,0
Virginia,7/5/15,153182,3495,13722,182265,76657,36672,8545,28202,0.037970154,0.005939781,0.013555658,0.148848579,0.00369871,0.190189757,0.599748397,4.90E-05,0
Virginia,7/12/15,153353,3827,13651,182106,76610,36893,8724,28185,0.039318554,0.008022915,0.014177996,0.160953473,0.004744802,0.184138445,0.588587403,5.64E-05,0
Virginia,7/19/15,153123,3798,13566,181920,76598,37087,8851,28190,0.038986147,0.008203976,0.014436989,0.16055187,0.004757929,0.185101028,0.58790557,5.65E-05,0
Virginia,7/26/15,153231,3669,13486,181815,76684,37421,8962,28169,0.038942199,0.008163983,0.014682609,0.160610666,0.00481047,0.185567334,0.587166219,5.65E-05,0
Virginia,8/2/15,152213,4665,13397,181842,76712,37766,9085,28173,0.038763545,0.008243859,0.014921012,0.160295187,0.004805809,0.187358173,0.58555646,5.60E-05,0
Virginia,8/9/15,153107,4072,13294,181556,76661,38047,9188,28153,0.039245159,0.008260809,0.015050083,0.1621468,0.004818805,0.186303983,0.584117521,5.68E-05,0
Virginia,8/16/15,152905,4095,13227,181375,76693,38371,9341,28138,0.038755459,0.00813758,0.01508307,0.160963459,0.004793455,0.187898409,0.584305827,6.27E-05,0
Virginia,8/23/15,153141,3742,13139,181238,76724,38727,9505,28117,0.038775739,0.007877002,0.015654531,0.16027554,0.004936337,0.189197255,0.583227643,5.60E-05,0
Virginia,8/30/15,153346,3685,13072,180997,76748,39118,9734,28109,0.03885186,0.007533046,0.015308141,0.159693483,0.004728816,0.191502299,0.582329222,5.31E-05,0
Virginia,9/6/15,152892,3646,12993,180854,76827,39393,9982,28088,0.038849575,0.007649171,0.015727792,0.162418856,0.005010238,0.188360065,0.581928288,5.60E-05,0
Virginia,9/13/15,153321,3618,12929,180591,76843,39567,10142,28074,0.03926208,0.007610745,0.01584781,0.163273569,0.005130768,0.187257222,0.581560867,5.69E-05,0
Virginia,9/20/15,153304,3824,12850,180435,76859,39807,10277,28055,0.039091729,0.00735285,0.01624912,0.162441813,0.004994505,0.189112102,0.580702318,5.56E-05,0
Virginia,9/27/15,152998,3330,12758,180241,76863,40062,10408,28040,0.039271898,0.007447358,0.015972126,0.162625855,0.005128722,0.188880628,0.580616707,5.67E-05,0
Virginia,10/4/15,152368,3765,12685,180094,76911,40372,10488,28036,0.039149363,0.007466566,0.016142065,0.163575433,0.005180244,0.18749726,0.580926431,6.26E-05,0
Virginia,10/11/15,153001,3510,12621,179909,76924,40606,10592,28013,0.039542183,0.007495006,0.016201135,0.164611141,0.005275673,0.187083479,0.579734314,5.71E-05,0
Virginia,10/18/15,152866,3688,12561,179751,77180,40888,10643,28002,0.040292546,0.007578059,0.016016878,0.160787623,0.005080169,0.18809564,0.582098453,5.06E-05,0
Virginia,10/25/15,152794,3850,12515,179609,77097,41181,10770,27985,0.039500579,0.007473596,0.016307753,0.165172158,0.005397948,0.187789119,0.578295565,6.33E-05,0
Virginia,11/1/15,151690,3381,12477,179424,76953,41418,10851,27976,0.039579551,0.007459787,0.01646122,0.165644211,0.00548495,0.188119127,0.57718745,6.37E-05,0
Virginia,11/8/15,152622,3325,12414,179305,76981,41689,10912,27962,0.026411421,0.005032366,0.017417767,0.137905533,0.003876282,0.205570455,0.603743672,4.25E-05,0
Virginia,11/15/15,152474,3520,12368,179139,76936,41918,10958,27948,0.037227706,0.005708222,0.016402755,0.152879358,0.004248621,0.195077596,0.588400514,5.52E-05,0
Virginia,11/22/15,152709,3039,12319,179070,76908,42219,11006,27938,0.039375557,0.007552517,0.017470729,0.166370428,0.005578995,0.188673755,0.574895789,6.96E-05,1.27E-05
Virginia,11/29/15,152420,2730,12279,178886,76894,42375,11030,27919,0.039560144,0.007646886,0.016907687,0.167225987,0.005687131,0.188418235,0.574470674,7.04E-05,1.28E-05
Virginia,12/6/15,152313,3591,12244,178874,76905,42797,11157,27912,0.038617545,0.007578158,0.016628465,0.16460752,0.007516041,0.188932163,0.57605178,6.21E-05,6.21E-06
Virginia,12/13/15,152781,3472,12199,178721,76876,42985,11251,27889,0.038522284,0.007724199,0.017280736,0.16658852,0.005854844,0.190871625,0.573077587,8.02E-05,0
Virginia,12/20/15,152646,3643,12154,178591,76863,43158,11444,27834,0.03946203,0.007827076,0.017161774,0.167924066,0.00581063,0.190337393,0.571420495,5.65E-05,0
Virginia,12/27/15,152292,2944,12125,178285,76825,43184,11582,27787,0.039661585,0.007793955,0.01725079,0.168693434,0.005826426,0.190444154,0.570272535,5.71E-05,0
Virginia,1/3/16,151998,3547,12093,178198,76892,43412,11730,27787,0.039652083,0.007935376,0.017278042,0.169153705,0.005753148,0.1908396,0.569326051,6.20E-05,0
Virginia,1/10/16,152518,3796,12064,177990,76876,43630,12017,27770,0.03929593,0.008129125,0.017261234,0.167919365,0.00579502,0.191396625,0.570128407,7.43E-05,0
Virginia,1/17/16,152022,4010,12017,177703,76829,43777,12279,27757,0.039692221,0.007816459,0.017673829,0.176916581,0.00672328,0.189030684,0.562076569,7.04E-05,0
Virginia,1/24/16,151942,3629,11971,177380,76783,43790,12349,27728,0.038600731,0.008255291,0.018045734,0.166184748,0.00578302,0.196135611,0.566920881,7.40E-05,0
Virginia,1/31/16,151871,3460,11947,177338,76830,44038,12577,27716,0.039468453,0.008393181,0.017420044,0.169112348,0.00601998,0.193223329,0.566288114,7.46E-05,0
Virginia,2/7/16,152038,3195,11912,177114,76836,44230,12765,27710,0.040194268,0.006298709,0.014707789,0.169874755,0.004431374,0.193392634,0.571051864,4.86E-05,0
Virginia,2/14/16,152218,3081,11870,176847,76804,44380,12973,27684,0.040975248,0.00694581,0.014700974,0.176864372,0.004856123,0.188277631,0.567320399,5.94E-05,0
Virginia,2/21/16,152089,3344,11831,176646,76822,44471,13230,27682,0.038522647,0.008347388,0.017806947,0.169110997,0.005872504,0.195790863,0.564481435,6.72E-05,0
Virginia,2/28/16,151912,3665,11804,176398,76809,44575,13421,27668,0.034973868,0.007242143,0.017605356,0.155227133,0.005184238,0.20830636,0.571387218,7.37E-05,0
Virginia,3/6/16,156301,3264,11776,176139,76829,44710,13640,27661,0.035520397,0.00738114,0.017912635,0.156613875,0.005257725,0.208169531,0.569069816,7.49E-05,0
Virginia,3/13/16,155385,4463,11754,175914,76812,44797,13937,27659,0.040063198,0.008489135,0.018207125,0.173293709,0.006351177,0.195174861,0.55833302,8.78E-05,0
Virginia,3/20/16,154353,3557,11722,175531,76787,44860,14094,27647,0.039997504,0.008425126,0.018198271,0.172477923,0.006272038,0.195862327,0.558654476,0.000112335,0
Virginia,3/27/16,151516,3308,11690,175152,76797,44954,14333,27636,0.039816991,0.008379556,0.018388643,0.17174642,0.006355175,0.196960296,0.55825264,0.000100279,0
Virginia,4/3/16,148798,4457,11673,174815,76806,45110,14533,27645,0.039829303,0.008070867,0.018693643,0.170471126,0.006300405,0.198529906,0.558000965,0.000103786,0
Virginia,4/10/16,149406,3820,11652,174220,76779,45186,14725,27634,0.040289165,0.008104432,0.018406569,0.171716981,0.006410499,0.198240576,0.556743618,8.82E-05,0
Virginia,4/17/16,149820,3446,11643,173670,76788,45258,14919,27630,0.034068576,0.006564917,0.023311729,0.149571399,0.005425465,0.221461426,0.559512858,8.36E-05,0
Virginia,4/24/16,151087,3528,11641,173457,76779,45493,15124,27641,0.040133608,0.00779808,0.019313181,0.172023988,0.006591006,0.199467355,0.554589755,8.30E-05,0
Virginia,5/1/16,150277,3796,11622,173439,76810,45756,15328,27629,0.04040176,0.007842175,0.019083607,0.172400255,0.006687278,0.199424187,0.554075674,8.51E-05,0
Virginia,5/8/16,150898,3499,11618,173403,76821,45943,15572,27630,0.039949516,0.007648693,0.019616424,0.171061811,0.006652968,0.201218971,0.553477428,0.00037419,0
Virginia,5/15/16,151274,4125,11613,173369,76819,46160,15732,27656,0.027132,0.005178651,0.020379108,0.142972046,0.004800145,0.219503383,0.579694873,0.000339795,0
Virginia,5/22/16,151446,3612,11603,173372,76795,46381,15950,27653,0.039663937,0.007597228,0.019775414,0.169998178,0.006642076,0.203346802,0.552492506,0.00048386,0
Virginia,5/29/16,151579,3693,11602,173253,76792,46616,16161,27673,0.039626091,0.007688551,0.01972226,0.169742922,0.006705569,0.202970235,0.553062272,0.0004821,0
Virginia,6/5/16,151190,3958,11607,173162,76792,46852,16321,27662,0.040190584,0.007957965,0.019516415,0.171372956,0.00679385,0.202632299,0.551109726,0.000426206,0
Virginia,6/12/16,151269,3324,11590,173003,76795,46965,16465,27665,0.039584889,0.007811569,0.020128122,0.169445159,0.006625716,0.206018359,0.549946982,0.000439205,0
Virginia,6/19/16,151231,3467,11593,172746,76785,47125,16688,27669,0.048815244,0.008013972,0.019596716,0.169485113,0.007124932,0.202940768,0.543588192,0.000435062,0
California,10/5/14,449104,13003,31744,185829,332838,93331,7466,22644,0.06804548,0.002377755,0.011642475,0.194535426,0.009804688,0.099936767,0.612868771,0.000788638,0
California,10/12/14,449667,13702,31447,186325,332317,93843,8017,22537,0.067788115,0.002374196,0.011713327,0.194829947,0.009925033,0.099956234,0.612629593,0.000783555,0
California,10/19/14,450483,12612,31199,186996,331813,94351,8636,22442,0.067497253,0.002367874,0.011792618,0.195032842,0.010090928,0.099997663,0.612440102,0.00078072,0
California,10/26/14,450442,12431,30986,187501,331462,95031,9166,22311,0.067212231,0.00238791,0.011835021,0.19524648,0.010195075,0.100050639,0.612296807,0.000775838,0
California,11/2/14,448293,12911,30774,188261,331127,95722,9647,22213,0.066898646,0.002413631,0.01190663,0.195492556,0.010314464,0.100059533,0.612143839,0.0007707,0
California,11/9/14,450350,12398,30549,189035,330628,96275,10241,22137,0.066610591,0.002415703,0.011973083,0.195509177,0.010437485,0.100164561,0.612123893,0.000765507,0
California,11/16/14,450339,11224,30312,189516,330258,96574,10943,22093,0.066372347,0.00242609,0.012052996,0.19564534,0.010490275,0.100173585,0.61207851,0.000760858,0
California,11/23/14,450876,12819,30091,190118,329735,96969,11626,21995,0.066101672,0.002440162,0.012164591,0.195744883,0.010575543,0.100300153,0.611916953,0.000756043,0
California,11/30/14,450200,12125,29928,190489,329469,97370,12060,21889,0.065854647,0.002440562,0.012227576,0.195927143,0.010680836,0.100407511,0.611709744,0.000751981,0
California,12/7/14,451546,14816,29772,191214,329382,98407,12601,21789,0.065615348,0.002457948,0.012287502,0.196112462,0.010735349,0.100536544,0.61150561,0.000749238,0
California,12/14/14,450785,12848,29559,191595,328941,99028,13012,21682,0.065364156,0.002469718,0.012355257,0.196303649,0.010763612,0.10062043,0.611378485,0.000744694,0
California,12/21/14,451562,11945,29418,191782,328489,99782,13414,21614,0.064849622,0.002454059,0.012396526,0.196688412,0.010669913,0.101078545,0.611146176,0.000716748,0
California,12/28/14,450599,11239,29233,191720,328213,100408,13673,21522,0.064620254,0.002435486,0.012419249,0.197077849,0.010717864,0.101241061,0.610760614,0.000727623,0
California,1/4/15,451478,11471,29077,192130,328012,101356,14069,21415,0.063816956,0.002390917,0.012476396,0.196480775,0.01072491,0.101624669,0.611768958,0.00071642,0
California,1/11/15,453006,11827,28930,192832,327831,102434,14573,21320,0.063404987,0.00241188,0.012508568,0.196690636,0.010745959,0.101941851,0.611576599,0.000719519,0
California,1/18/15,452691,13658,28671,193388,327366,103317,14970,21258,0.062638703,0.002306958,0.012275219,0.195234735,0.010537352,0.103097157,0.613208201,0.000701674,0
California,1/25/15,452525,13598,28468,194076,326929,104087,15220,21165,0.062607572,0.002352449,0.012647348,0.196404997,0.011005112,0.102488307,0.6117904,0.000703815,0
California,2/1/15,450374,11935,28253,194727,326500,105108,15450,21108,0.061586356,0.002330638,0.012801587,0.195957549,0.010951035,0.102952,0.612718682,0.000702152,0
California,2/8/15,444022,11765,28051,195156,326214,106105,15646,21061,0.061420492,0.002405813,0.012864299,0.196424435,0.011051438,0.103505219,0.611622712,0.000705592,0
California,2/15/15,454228,12834,27846,195592,325788,106884,15981,20990,0.06086048,0.002424537,0.012805239,0.196536137,0.011010915,0.10409596,0.611571615,0.000695118,0
California,2/22/15,453930,10842,27709,195826,325584,107685,16388,20928,0.060334788,0.002476483,0.012961524,0.195233613,0.011093633,0.10491148,0.612301971,0.000686508,0
California,3/1/15,453447,10754,27567,196222,325371,108488,16715,20872,0.060638394,0.002447479,0.012677457,0.204609619,0.011176417,0.103117622,0.604681958,0.000651053,0
California,3/8/15,455562,10344,27425,196856,325175,109578,17102,20817,0.058549133,0.002356035,0.011236573,0.196276134,0.008422633,0.105222161,0.617455124,0.000482207,0
California,3/15/15,455028,10989,27296,197025,324817,110307,17443,20807,0.061486454,0.002152745,0.0108591,0.202784944,0.009192312,0.105950781,0.607027153,0.000546513,0
California,3/22/15,455604,11181,27130,197456,324609,111092,17796,20762,0.059011402,0.002443917,0.013287636,0.196821049,0.011339527,0.107106778,0.609322417,0.000667274,0
California,3/29/15,455424,10259,26981,197725,324415,111976,18116,20708,0.059394236,0.002481374,0.013401091,0.19795224,0.011485754,0.106970614,0.607646308,0.000668384,0
California,4/5/15,454946,10735,26785,198179,324303,112805,18533,20660,0.059159655,0.002560375,0.01336446,0.19800919,0.011454958,0.107377658,0.607412563,0.000661139,0
California,4/12/15,455903,10090,26640,198306,323960,113408,19024,20593,0.06018737,0.002640459,0.013655306,0.197103255,0.011709042,0.10834901,0.605682335,0.000673223,0
California,4/19/15,455707,10665,26475,198681,323737,113989,19641,20538,0.060188125,0.002697407,0.013825524,0.196965365,0.01178197,0.108697298,0.605179946,0.000664365,0
California,4/26/15,456566,9701,26287,198777,323396,114481,20290,20456,0.060035882,0.002704734,0.013823033,0.196346516,0.011827977,0.109755255,0.604845074,0.000661529,0
California,5/3/15,455562,10397,26158,199126,323160,115001,21072,20386,0.060174755,0.0028249,0.013921976,0.19687027,0.011934315,0.110219123,0.603384452,0.000670209,0
California,5/10/15,458311,9361,26019,199223,322850,115460,21776,20348,0.059923726,0.002877916,0.013947621,0.197246165,0.01198267,0.110707424,0.602650504,0.000663975,0
California,5/17/15,457003,10545,25890,199220,322642,115801,22327,20269,0.060312446,0.00307693,0.014162709,0.197485036,0.012183631,0.111373072,0.600737369,0.000668806,0
California,5/24/15,456355,11591,25789,199492,322492,116362,22999,20229,0.060376566,0.003159044,0.014313302,0.197147415,0.012224764,0.112084129,0.600029386,0.000665393,0
California,5/31/15,456447,12345,25646,199655,322362,116853,23493,20140,0.059931407,0.00319837,0.014333281,0.196896644,0.012110049,0.11279723,0.600070427,0.000662594,0
California,6/7/15,459116,11571,25504,199852,322198,117493,24190,20071,0.061692637,0.003254832,0.014475819,0.19899641,0.012333555,0.112756828,0.595829008,0.000660911,0
California,6/14/15,458355,11351,25347,200022,322012,117876,25043,20017,0.060495544,0.003344524,0.014817165,0.197713455,0.012361293,0.114203302,0.596400855,0.000663863,0
California,6/21/15,458076,11636,25229,200194,321880,118395,25778,19990,0.060274432,0.003446649,0.014971121,0.197612084,0.012356783,0.115121021,0.595563802,0.000654109,0
California,6/28/15,457580,11348,25154,200383,321685,118877,26448,19922,0.060157193,0.003463938,0.015096752,0.197339997,0.012295099,0.115592735,0.595114134,0.000940152,0
California,7/5/15,455524,10997,25028,200543,321516,119215,27048,19871,0.059629481,0.003577106,0.015162286,0.197605039,0.012192418,0.116324327,0.594866874,0.00064247,0
California,7/12/15,456784,11709,24915,200961,321389,119866,27695,19835,0.059637741,0.003599435,0.015572054,0.19706339,0.012212443,0.117210097,0.594059795,0.000645045,0
California,7/19/15,456890,11248,24757,201208,321228,120535,28173,19751,0.059896002,0.003674333,0.015703969,0.198007565,0.01227348,0.117974636,0.591823932,0.000646082,0
California,7/26/15,457564,11662,24586,201522,320992,121352,28710,19696,0.059532322,0.003595926,0.015811682,0.197056745,0.012317605,0.119012679,0.592028684,0.000644357,0
California,8/2/15,454773,12046,24397,201956,320893,122263,29165,19624,0.059237193,0.003633892,0.015965161,0.198256806,0.012199052,0.119837869,0.590227537,0.00064249,0
California,8/9/15,456795,11918,24188,201891,320681,123180,29716,19563,0.059530696,0.003658544,0.016271334,0.198175322,0.012309999,0.121005515,0.588401245,0.000647345,0
California,8/16/15,457973,12540,24029,202008,320481,123999,30237,19478,0.059124779,0.003594836,0.016358478,0.197751306,0.012306759,0.122818385,0.587397513,0.000647943,0
California,8/23/15,459078,11042,23883,202164,320355,124715,30910,19386,0.059175597,0.003531195,0.01659537,0.198027688,0.012398696,0.123232063,0.586392628,0.000646762,0
California,8/30/15,459235,11433,23726,202223,320177,125505,31674,19332,0.058383501,0.003369059,0.016567414,0.196748179,0.012107112,0.123783001,0.588404839,0.000636896,0
California,9/6/15,458008,11173,23583,202429,320064,126189,32415,19284,0.058671705,0.003449582,0.016930943,0.198108081,0.012374037,0.125199648,0.584627956,0.000638049,0
California,9/13/15,460185,11391,23464,202337,319830,126861,33120,19223,0.059074079,0.003510879,0.01693311,0.198648187,0.012600802,0.125457623,0.583131103,0.000644217,0
California,9/20/15,459615,11561,23314,202514,319675,127505,33943,19211,0.058570353,0.00352821,0.017127294,0.198535071,0.012720126,0.126600848,0.582272291,0.000645807,0
California,9/27/15,459110,11609,23174,202827,319480,128191,34595,19175,0.05855122,0.003560338,0.017226906,0.198533273,0.012918112,0.127423697,0.581139308,0.000647146,0
California,10/4/15,458734,11668,23048,203122,319356,128990,35292,19148,0.059204748,0.003529369,0.017250606,0.200130309,0.013329085,0.127239045,0.578675506,0.000641332,0
California,10/11/15,459999,10492,22916,203079,319055,129508,35845,19068,0.058707377,0.003536514,0.017482431,0.199099159,0.013145352,0.128463783,0.578917505,0.000643753,4.13E-06
California,10/18/15,460760,10518,22810,203121,318816,130091,36456,19035,0.05903329,0.003293006,0.016780774,0.192833519,0.012260472,0.129187166,0.586007043,0.000595809,8.92E-06
California,10/25/15,460881,10636,22731,203268,318675,130633,37006,18974,0.05865695,0.003571303,0.017674749,0.199833931,0.013564342,0.130273043,0.575768842,0.000640315,1.65E-05
California,11/1/15,457962,10892,22630,203549,318523,131173,37565,18911,0.058663895,0.003526268,0.017746818,0.200133215,0.013659647,0.130238879,0.575365206,0.000641327,2.47E-05
California,11/8/15,460044,10625,22542,203648,318390,131868,38207,18866,0.040198998,0.00242021,0.017234616,0.181929286,0.010125514,0.13337072,0.614240579,0.000441841,3.82E-05
California,11/15/15,459749,10646,22421,203689,318180,132386,38734,18809,0.056126897,0.003261561,0.01676138,0.192845017,0.011138859,0.128477698,0.590851113,0.000504703,3.28E-05
California,11/22/15,461277,10664,22360,203876,317920,132841,39249,18756,0.058391313,0.003444927,0.019016902,0.199657971,0.014937599,0.132485993,0.57137754,0.000640535,4.72E-05
California,11/29/15,460668,9554,22306,203772,317777,133183,39684,18695,0.058467245,0.003398295,0.018226463,0.200486951,0.014326713,0.133248376,0.571155938,0.000646505,4.35E-05
California,12/6/15,459441,11909,22298,204037,317791,133963,40319,18681,0.057224049,0.00332442,0.01820958,0.196593177,0.018189383,0.134107819,0.571679014,0.000624086,4.85E-05
California,12/13/15,460330,11428,22252,204022,317637,134451,40843,18619,0.056516411,0.003337577,0.017443171,0.199166501,0.011641219,0.132516453,0.578442772,0.000877681,5.82E-05
California,12/20/15,461036,11810,22199,204104,317572,135043,41367,18494,0.056049178,0.003398588,0.017099021,0.196441352,0.010936982,0.132728901,0.582776637,0.000502201,6.71E-05
California,12/27/15,460038,9726,22152,203702,317264,135316,41678,18390,0.058235173,0.003212521,0.018626442,0.200481878,0.014645799,0.135813427,0.568294893,0.000636326,5.35E-05
California,1/3/16,459397,11139,22141,203829,317361,136036,42185,18310,0.057992857,0.003211659,0.018864899,0.200241388,0.014668358,0.136797758,0.567517832,0.000649734,5.55E-05
California,1/10/16,461244,12306,22130,203896,317341,137036,42798,18253,0.057525988,0.00318538,0.018943251,0.199334753,0.014522354,0.137888916,0.567909159,0.000631844,5.84E-05
California,1/17/16,460071,11233,22103,203884,317255,137717,43180,18194,0.056339607,0.003137011,0.018735261,0.202485496,0.013378713,0.136924138,0.568024431,0.000883716,9.16E-05
