"","x"
"1305",1581562.22024423
"1306",470160.919293935
"1307",1740735.0767798
"1308",636436.082865161
"1309",1653063.05594775
"1310",1156063.80405508
"1311",1107433.69491642
"1312",1380998.33600927
"1313",374867.600606359
"1314",971629.448303208
"1315",313517.831107131
"1316",1075619.98086883
"1317",110539.103454295
"1318",1217143.73869436
"1319",651493.117139623
"1320",627350.937831915
"1321",599449.587461981
"1322",533129.806500266
"1323",535315.644023783
"1324",679772.545230329
"1325",1208471.84773774
"1326",212426.8885551
"1327",1190220.54506242
"1328",752943.057395278
"1329",535146.505323503
"1330",925921.163895787
"1331",743236.012291565
"1332",498043.729077507
"1333",1013019.21887085
"1334",657276.081830121
"1335",1024142.4496707
"1336",628449.331997974
"1337",1459997.0005638
"1338",999854.100516996
"1339",1336027.2644318
"1340",1969581.62234299
"1341",616628.300412381
"1342",2006590.56139692
"1343",457173.264917947
"1344",1526416.01132826
"1345",829157.830552817
"1346",1244327.7356818
"1347",767726.519879653
"1348",1133563.49780971
"1349",1152570.71643563
"1350",632310.632637654
"1351",1212087.01804763
"1352",839018.191178647
"1353",895537.016351357
"1354",624199.191518405
"1355",1357505.2019324
"1356",475717.301575919
"1357",1552718.76108035
"1358",654903.726964884
"1359",850280.161153677
"1360",473985.401292116
"1361",974101.515095597
"1362",897228.466895399
"1363",831078.84514087
"1364",1354157.84972042
"1365",315409.772285949
"1366",897991.740215231
"1367",322422.497954586
"1368",756174.022030584
"1369",67330.7945375697
"1370",1034621.84180916
"1371",640230.08307224
"1372",887975.68353538
"1373",983067.496317327
"1374",1060351.02469342
"1375",830328.240198313
"1376",442723.617243905
"1377",837720.945635334
"1378",694773.006301183
"1379",850833.899700086
"1380",1201438.64092035
"1381",1241740.44947148
"1382",646934.629351421
"1383",665775.828664228
"1384",419687.200339301
"1385",399110.332006217
"1386",750975.830371318
"1387",1179508.23201376
"1388",810143.299586114
"1389",983542.913380534
"1390",843442.177261768
"1391",842388.138832419
"1392",548934.00571462
"1393",816534.690586225
"1394",1045637.19513813
"1395",1358720.54277539
"1396",1428380.69602865
"1397",1396802.91840976
"1398",1452590.18608227
"1399",731180.043089421
"1400",594852.313128183
"1401",485174.036352682
"1402",887151.586373706
"1403",1062549.30715413
"1404",1596025.06571229
"1405",1383242.82313409
"1406",803853.013669609
"1407",419496.102344081
"1408",279064.805271292
"1409",586681.770129361
"1410",1170865.79009574
"1411",1395450.2554293
"1412",1089142.27673521
"1413",798370.672357879
"1414",272203.622668379
"1415",221327.024063553
"1416",819740.116032652
"1417",1351058.45591072
"1418",1523511.70982568
"1419",1531961.30777104
"1420",1208014.66614303
"1421",1134662.36263965
"1422",555610.524705392
"1423",212082.980856052
"1424",194923.978703693
"1425",1070341.80884463
"1426",1327968.54362295
"1427",1270180.29816789
"1428",1729138.37317336
"1429",1335591.77988769
"1430",1293004.31094313
"1431",1070160.67472307
"1432",167721.238932299
"1433",236525.325114353
"1434",1132678.61002254
"1435",1750280.11629714
"1436",1814458.15408679
"1437",2260797.58276203
"1438",1901159.01437905
"1439",1252545.7972649
"1440",792554.487392368
"1441",591084.158876609
"1442",1277315.82035067
"1443",2195271.32144452
"1444",2747510.71362768
"1445",2700356.58274049
"1446",2506282.46270521
"1447",1753315.19358572
"1448",804690.064844577
"1449",733355.047387575
"1450",1696176.98145272
"1451",2506668.67560362
"1452",3231210.16761959
"1453",3223765.1160479
"1454",2946598.15141704
"1455",2374641.9450553
"1456",1256090.38581543
"1457",672982.568710816
"1458",1340475.48319845
"1459",2101589.14324855
"1460",2571850.17437199
"1461",2771219.02555004
"1462",2545025.04579226
"1463",2301540.38088875
"1464",1798276.50916141
"1465",1199860.90827361
"1466",1101765.52260022
"1467",1297386.20876689
"1468",1371523.01475137
"1469",1463660.05251499
"1470",1653876.39719549
"1471",1762085.62631388
"1472",1908684.28156842
"1473",1804106.6492841
"1474",1387510.96745531
"1475",1218348.85029883
"1476",706813.531233954
"1477",228842.35745531
"1478",501093.72528568
"1479",1234184.04735384
"1480",1299493.6394888
"1481",1294733.08476466
"1482",1341137.01692423
"1483",757977.451257738
"1484",491611.931149447
"1485",218551.719921254
"1486",598169.091962942
"1487",712864.089172989
"1488",1082142.52118392
"1489",944575.187830418
"1490",1018908.36986244
"1491",890173.384924068
"1492",659283.48780394
"1493",644613.934418439
"1494",555978.900949431
"1495",674890.182968113
"1496",728294.174900458
"1497",640848.193282207
"1498",893675.072217406
"1499",624311.209888274
"1500",598111.312243824
"1501",446026.143153452
"1502",377838.633208779
"1503",433601.128907988
"1504",724068.861744961
"1505",944396.984010579
"1506",983132.249735433
"1507",1130325.15995843
"1508",976341.351060163
"1509",1095925.42163104
"1510",761611.329902808
"1511",878189.958903888
"1512",802935.626233853
"1513",899934.394827275
"1514",985838.409634699
"1515",786857.789937194
"1516",748655.281565856
"1517",359421.7248502
"1518",322240.250864293
"1519",139350.163580068
"1520",485611.590481212
"1521",600868.132648712
"1522",780122.455489901
"1523",685575.927632777
"1524",610920.612026735
"1525",535857.109271032
"1526",774156.268704626
"1527",972655.087964029
"1528",1023010.7329966
"1529",1191681.93808147
"1530",903830.906106626
"1531",941418.155258768
"1532",596245.836232483
"1533",499758.64272388
"1534",456774.372501906
"1535",461640.688549982
"1536",559138.879544671
"1537",318515.99268066
"1538",364090.080306011
"1539",443139.759004119
"1540",220245.855306794
"1541",452262.412687759
"1542",458618.001177239
"1543",568002.721184197
"1544",809530.71244188
"1545",444004.597992809
"1546",761211.020073211
"1547",383271.681621193
"1548",483282.674999642
"1549",389604.780610187
"1550",624892.639958565
"1551",781265.620614618
"1552",360829.986378864
"1553",504046.637595382
"1554",353476.092485948
"1555",151039.211502732
"1556",332783.108048846
"1557",361903.568303006
"1558",79018.4430366423
"1559",378189.639365431
"1560",401442.871994391
"1561",856424.505279545
"1562",1010086.01301631
"1563",1111378.15848612
"1564",1249525.11102664
"1565",920828.883874772
"1566",1252130.70341121
"1567",894064.313359041
"1568",1256711.80853646
"1569",1045967.43119906
"1570",1376708.37657469
"1571",1385685.06087053
"1572",1358014.88400233
"1573",1425924.41296787
"1574",1039405.12269593
"1575",1315471.34978138
"1576",802758.835091864
"1577",1358030.86737505
"1578",863026.12518999
"1579",1485837.39132578
"1580",1061553.72600877
"1581",1545650.60731603
"1582",1152482.58300852
"1583",1191890.8170464
"1584",1142478.92362221
"1585",1091529.02483021
"1586",1459697.44051407
"1587",1107297.33172136
"1588",1736102.61350046
"1589",1219785.9803214
"1590",1617024.68638743
"1591",1187959.64841547
"1592",1203581.94841894
"1593",1199210.20263648
"1594",940882.658271878
"1595",1369366.44691052
"1596",897838.588929475
"1597",1387912.97224962
"1598",972311.448001128
"1599",1090825.53071508
"1600",950277.046288907
"1601",751984.3476853
"1602",793772.95240243
"1603",456262.853813306
"1604",796215.999729594
"1605",468758.905754631
"1606",814934.606658094
"1607",667753.22174499
"1608",828734.475445883
"1609",591776.777047952
"1610",519580.073259643
"1611",492448.318972424
"1612",224275.496738569
"1613",388601.488316517
"1614",341123.693398154
"1615",599940.39558644
"1616",408661.461677037
"1617",561001.895409448
"1618",230068.520279785
"1619",276613.034840768
"1620",108870.365167067
"1621",425885.398543525
"1622",414990.17901246
"1623",346433.929348304
"1624",420499.326667452
"1625",225572.883159636
"1626",446393.784342128
"1627",228517.192395887
"1628",74953.3557510303
"1629",134847.893241733
"1630",100119.380518505
"1631",110994.760427992
"1632",183714.322817939
"1633",217707.102671225
"1634",418888.691258631
"1635",555302.82518001
"1636",751833.342572307
"1637",845547.868409483
"1638",880509.042902981
"1639",949727.343313572
"1640",819691.114094213
"1641",686724.065352813
"1642",848950.901734734
"1643",720964.889741808
"1644",842935.410891012
"1645",966828.026130421
"1646",1184156.66223247
"1647",916680.347286039
"1648",842048.586914179
"1649",681282.534721466
"1650",474147.337730616
"1651",769581.735128312
"1652",1223501.727308
"1653",1293709.92198348
"1654",1310607.9368953
"1655",1245071.16229101
"1656",1026086.1342966
"1657",891530.322548447
"1658",1059710.53784873
"1659",1219707.32453464
"1660",1232265.71996697
"1661",1236466.96225274
"1662",1117902.74724486
"1663",931560.874483237
"1664",702836.768523576
"1665",680429.062155755
"1666",763863.341306949
"1667",597700.450968241
"1668",740172.593678032
"1669",617087.964836599
"1670",691578.930006855
"1671",479371.463824442
"1672",577211.357771063
"1673",342704.750627944
"1674",420617.416604465
"1675",604478.85645081
"1676",673309.366843969
"1677",596877.245590199
"1678",525489.0144648
"1679",500325.166032001
"1680",335653.53044653
"1681",278392.30828278
"1682",538353.33384997
"1683",420506.91636965
"1684",484221.417798334
"1685",445268.128498726
"1686",448317.693161049
"1687",220584.749668054
"1688",385481.167315962
"1689",528909.266966768
"1690",307137.768324385
"1691",511083.661332388
"1692",369742.655794814
"1693",556750.664314541
"1694",317887.391489574
"1695",543548.123767744
"1696",643030.984448375
"1697",449428.18884548
"1698",526273.134602821
"1699",360111.158043515
"1700",589727.752651067
"1701",383056.586257422
"1702",423821.903906047
"1703",599043.623288846
"1704",521995.445376585
"1705",543008.968202383
"1706",355804.676712992
"1707",420613.679063713
"1708",240982.43287332
"1709",228285.750286189
"1710",296369.063355964
"1711",355717.394068284
"1712",318001.187344515
"1713",244820.421513032
"1714",325550.802821688
"1715",236961.755907344
"1716",324877.816500174
"1717",315528.540587038
"1718",602280.702967329
"1719",640050.51178167
"1720",727312.085225392
"1721",737908.711131734
"1722",662894.288523084
"1723",847593.082339395
"1724",590205.076572098
"1725",1021064.2832006
"1726",880889.11129827
"1727",1080090.27814075
"1728",1053648.20154691
"1729",921216.519462116
"1730",988688.357255849
"1731",417828.18220081
"1732",703389.914956185
"1733",636731.270086875
"1734",1073891.01051717
"1735",979909.559557013
"1736",977363.634582521
"1737",958720.904994138
"1738",431805.367880249
"1739",266255.049269853
"1740",165315.009725287
"1741",601067.047368057
"1742",787020.37551336
"1743",935693.576981995
"1744",965459.721177821
"1745",785914.928365382
"1746",529908.518252509
"1747",272746.802712312
"1748",254972.905619471
"1749",426953.989672741
"1750",606436.147194928
"1751",868801.354776759
"1752",727716.242976262
"1753",677537.660977007
"1754",596464.250697064
"1755",226940.673925864
"1756",76939.7414974226
"1757",208123.285181531
"1758",414447.301840058
"1759",482083.993482295
"1760",572655.821122873
"1761",531193.84473623
"1762",419460.598495266
"1763",301524.733882921
"1764",238055.027009393
"1765",138617.725745126
"1766",116125.058880803
"1767",255499.385453769
"1768",384323.296968188
"1769",424283.250512643
"1770",480718.641775817
"1771",481853.107214941
"1772",409824.95529377
"1773",337705.340796661
"1774",253821.102839077
"1775",223838.521139812
"1776",300848.311502005
"1777",206189.035588194
"1778",273690.889197201
"1779",272587.009521775
"1780",188836.875049862
"1781",134556.674268323
"1782",61382.9665773083
"1783",130199.483052366
"1784",149256.214332664
"1785",107029.949008635
"1786",186383.424802571
"1787",74748.7732414026
"1788",256812.029378347
"1789",286010.000296318
"1790",347211.187508284
"1791",359287.60441753
"1792",209690.615096801
"1793",429768.637675244
"1794",104729.545617889
"1795",347882.334412347
"1796",137058.447957462
"1797",572253.050836729
"1798",132550.86354463
"1799",549039.965300899
"1800",268339.226935565
"1801",516326.682324635
"1802",399021.549136512
"1803",639345.914031228
"1804",807804.531067451
"1805",293996.513274022
"1806",877354.396029761
"1807",389336.284255632
"1808",788989.078092161
"1809",424428.149190894
"1810",681632.540892265
"1811",699868.137932693
"1812",349678.306172736
"1813",685087.153568995
"1814",26982.9598155875
"1815",460446.488503564
"1816",145723.71113953
"1817",552656.8419543
"1818",97731.7190700982
"1819",588828.729189263
"1820",279541.841253572
"1821",491189.143816471
"1822",363014.448521614
"1823",449379.2905518
"1824",597844.207982651
"1825",537349.012234625
"1826",749688.96868467
"1827",367539.624958744
"1828",576625.039223612
"1829",359920.6668735
"1830",284821.468849527
"1831",280649.120080113
"1832",245979.15337557
"1833",379478.166807645
"1834",154450.341449171
"1835",179459.15072016
"1836",262948.865098489
"1837",252512.74034274
"1838",234156.295082571
"1839",521745.028470445
"1840",141994.702648481
"1841",629143.038418371
"1842",168914.812660325
"1843",671723.07894618
"1844",456916.151129536
"1845",544070.675894912
"1846",724740.660719939
"1847",301363.424725954
"1848",735949.750490137
"1849",133194.321733475
"1850",635628.244027791
"1851",437496.97860669
"1852",431769.152509821
"1853",556086.674454759
"1854",247378.904299757
"1855",449139.299434413
"1856",313141.676074552
"1857",377994.152973609
"1858",493974.715114783
"1859",136917.853832236
"1860",626084.137693013
"1861",203319.13669822
"1862",601207.435085834
"1863",460328.216640188
"1864",470971.418886638
"1865",704576.791945752
"1866",365770.136602339
"1867",745274.000459353
"1868",216575.72214303
"1869",719053.895516294
"1870",317100.870395529
"1871",602788.893916803
"1872",420905.120520396
"1873",561894.722988058
"1874",459267.716893375
"1875",387587.844153624
"1876",457942.169662657
"1877",305093.053853168
"1878",429302.890426106
"1879",345112.400678566
"1880",612507.177103757
"1881",152483.96321168
"1882",505572.994754797
"1883",218274.287052552
"1884",608623.587369844
"1885",336251.855050639
"1886",534736.616668834
"1887",499780.939999139
"1888",417278.709927125
"1889",600307.814118161
"1890",348908.295536798
"1891",508457.294570993
"1892",330705.337902498
"1893",344634.334326224
"1894",375812.537659596
"1895",334196.969234623
"1896",431009.756065345
"1897",300261.078940422
"1898",393527.240853889
"1899",413994.958196903
"1900",442980.876828718
"1901",345317.644090014
"1902",314673.010439746
"1903",288368.06581847
"1904",288568.341900088
"1905",291504.476470014
"1906",273406.371498638
"1907",353935.604054796
"1908",297955.561545626
"1909",306011.835705811
"1910",308201.988452336
"1911",321976.991925973
"1912",221488.876984674
"1913",234260.927027426
"1914",424579.60754213
"1915",303369.348576665
"1916",323433.312278643
"1917",332841.995906002
"1918",369111.409004315
"1919",244876.458689116
"1920",213793.475806167
"1921",311275.534775227
"1922",108762.432447154
"1923",287205.492389633
"1924",241485.74816351
"1925",362111.565749706
"1926",207285.049216389
"1927",137191.611722432
"1928",182170.308133342
"1929",77657.9347805603
"1930",98294.6507102411
"1931",22884.6216112013
